id_cliente;cidade_cliente;estado_cliente;uf_cliente;ocupacao;faixa_idade
1085;Blumenau;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1086;Blumenau;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1087;Joinville;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos
1088;Blumenau;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1089;Barra Velha;Santa Catarina;SC;Autonômo;06. 46 a 50 anos
1090;Blumenau;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1091;Blumenau;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1092;Brusque ;Santa Catarina;SC;Funcionário Público;07. 51 a 55 anos
1093;Joinville;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1094;Brusque ;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos
1095;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1096;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1097;Joinville;Santa Catarina;SC;Profissional Liberal;08. 56 a 60 anos
1098;Barra Velha;Santa Catarina;SC;Militar;01. 18 a 24 anos
1099;Brusque ;Santa Catarina;SC;Militar;03. 31 a 35 anos
1100;Brusque ;Santa Catarina;SC;Autonômo;07. 51 a 55 anos
1101;Brusque ;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1102;Blumenau;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1103;Joinville;Santa Catarina;SC;Empresário;08. 56 a 60 anos
1104;Brusque ;Santa Catarina;SC;Militar;02. 26 a 30 anos
1105;Blumenau;Santa Catarina;SC;Militar;02. 26 a 30 anos
1106;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1107;Barra Velha;Santa Catarina;SC;Militar;08. 56 a 60 anos
1108;Brusque ;Santa Catarina;SC;Autonômo;03. 31 a 35 anos
1109;Barra Velha;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1110;Brusque ;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos
1111;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1112;Joinville;Santa Catarina;SC;Militar;01. 18 a 24 anos
1113;Blumenau;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1114;Brusque ;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1115;Barra Velha;Santa Catarina;SC;Funcionário Público;06. 46 a 50 anos
1116;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1117;Joinville;Santa Catarina;SC;Funcionário Público;04. 36 a 40 anos
1118;Blumenau;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1119;Brusque ;Santa Catarina;SC;Autonômo;06. 46 a 50 anos
1120;Blumenau;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1121;Brusque ;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos
1122;Joinville;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1123;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1124;Joinville;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1125;Brusque ;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1126;Blumenau;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1127;Brusque ;Santa Catarina;SC;Militar;06. 46 a 50 anos
1128;Barra Velha;Santa Catarina;SC;Assalariado;01. 18 a 24 anos
1129;Barra Velha;Santa Catarina;SC;Empresário;03. 31 a 35 anos
1130;Joinville;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1131;Joinville;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1132;Joinville;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1133;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1134;Blumenau;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1135;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1136;Brusque ;Santa Catarina;SC;Empresário;03. 31 a 35 anos
1137;Joinville;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos
1138;Joinville;Santa Catarina;SC;Autonômo;06. 46 a 50 anos
1139;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1140;Blumenau;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1141;Barra Velha;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1142;Joinville;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1143;Blumenau;Santa Catarina;SC;Empresário;05. 41 a 45 anos
1144;Joinville;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1145;Barra Velha;Santa Catarina;SC;Profissional Liberal;01. 18 a 24 anos
1146;Joinville;Santa Catarina;SC;Militar;01. 18 a 24 anos
1147;Brusque ;Santa Catarina;SC;Militar;02. 26 a 30 anos
1148;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1149;Blumenau;Santa Catarina;SC;Profissional Liberal;08. 56 a 60 anos
1150;Brusque ;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1151;Blumenau;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1152;Barra Velha;Santa Catarina;SC;Autonômo;03. 31 a 35 anos
1153;Joinville;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1154;Blumenau;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1155;Brusque ;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1156;Brusque ;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1157;Joinville;Santa Catarina;SC;Empresário;08. 56 a 60 anos
1158;Brusque ;Santa Catarina;SC;Empresário;06. 46 a 50 anos
1159;Barra Velha;Santa Catarina;SC;Profissional Liberal;07. 51 a 55 anos
1160;Barra Velha;Santa Catarina;SC;Autonômo;03. 31 a 35 anos
1161;Joinville;Santa Catarina;SC;Militar;04. 36 a 40 anos
1162;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1163;Joinville;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1164;Joinville;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1165;Brusque ;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1166;Joinville;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1167;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1168;Barra Velha;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1169;Barra Velha;Santa Catarina;SC;Militar;01. 18 a 24 anos
1170;Joinville;Santa Catarina;SC;Militar;06. 46 a 50 anos
1171;Blumenau;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1172;Joinville;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1173;Brusque ;Santa Catarina;SC;Militar;02. 26 a 30 anos
1174;Joinville;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1175;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1176;Joinville;Santa Catarina;SC;Empresário;03. 31 a 35 anos
1177;Brusque ;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1178;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1179;Joinville;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1180;Barra Velha;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1181;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1182;Brusque ;Santa Catarina;SC;Funcionário Público;06. 46 a 50 anos
1183;Brusque ;Santa Catarina;SC;Militar;08. 56 a 60 anos
1184;Brusque ;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1185;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1186;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1187;Brusque ;Santa Catarina;SC;Empresário;03. 31 a 35 anos
1188;Joinville;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1189;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1190;Barra Velha;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1191;Blumenau;Santa Catarina;SC;Militar;07. 51 a 55 anos
1192;Brusque ;Santa Catarina;SC;Militar;04. 36 a 40 anos
1193;Joinville;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos
1194;Barra Velha;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1195;Joinville;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1196;Barra Velha;Santa Catarina;SC;Militar;06. 46 a 50 anos
1197;Joinville;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1198;Joinville;Santa Catarina;SC;Empresário;09. 61 a 65 anos
1199;Joinville;Santa Catarina;SC;Assalariado;01. 18 a 24 anos
1200;Barra Velha;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1201;Barra Velha;Santa Catarina;SC;Autonômo;05. 41 a 45 anos
1202;Joinville;Santa Catarina;SC;Funcionário Público;05. 41 a 45 anos
1203;Blumenau;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1204;Joinville;Santa Catarina;SC;Militar;02. 26 a 30 anos
1205;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1206;Barra Velha;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1207;Joinville;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1208;Brusque ;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1209;Joinville;Santa Catarina;SC;Autonômo;06. 46 a 50 anos
1210;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1211;Brusque ;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1212;Joinville;Santa Catarina;SC;Militar;03. 31 a 35 anos
1213;Joinville;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos
1214;Joinville;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1215;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1216;Blumenau;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos
1217;Brusque ;Santa Catarina;SC;Autonômo;03. 31 a 35 anos
1218;Brusque ;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1219;Blumenau;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1220;Barra Velha;Santa Catarina;SC;Militar;07. 51 a 55 anos
1221;Blumenau;Santa Catarina;SC;Militar;03. 31 a 35 anos
1222;Brusque ;Santa Catarina;SC;Profissional Liberal;01. 18 a 24 anos
1223;Joinville;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1224;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1225;Brusque ;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1226;Blumenau;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1227;Joinville;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos
1228;Barra Velha;Santa Catarina;SC;Profissional Liberal;08. 56 a 60 anos
1229;Blumenau;Santa Catarina;SC;Autonômo;07. 51 a 55 anos
1230;Barra Velha;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1231;Brusque ;Santa Catarina;SC;Profissional Liberal;07. 51 a 55 anos
1232;Blumenau;Santa Catarina;SC;Funcionário Público;07. 51 a 55 anos
1233;Blumenau;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1234;Brusque ;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos
1235;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1236;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1237;Joinville;Santa Catarina;SC;Militar;03. 31 a 35 anos
1238;Brusque ;Santa Catarina;SC;Empresário;03. 31 a 35 anos
1239;Joinville;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos
1240;Barra Velha;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1241;Joinville;Santa Catarina;SC;Autonômo;03. 31 a 35 anos
1242;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1243;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1244;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1245;Barra Velha;Santa Catarina;SC;Funcionário Público;04. 36 a 40 anos
1246;Joinville;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1247;Brusque ;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos
1248;Blumenau;Santa Catarina;SC;Assalariado;01. 18 a 24 anos
1249;Barra Velha;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1250;Brusque ;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos
1251;Blumenau;Santa Catarina;SC;Autonômo;08. 56 a 60 anos
1252;Barra Velha;Santa Catarina;SC;Militar;08. 56 a 60 anos
1253;Blumenau;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1254;Blumenau;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos
1255;Joinville;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos
1256;Barra Velha;Santa Catarina;SC;Assalariado;08. 56 a 60 anos
1257;Blumenau;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1258;Brusque ;Santa Catarina;SC;Autonômo;05. 41 a 45 anos
1259;Barra Velha;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1260;Barra Velha;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1261;Barra Velha;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1262;Joinville;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1263;Joinville;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1264;Brusque ;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1265;Joinville;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1266;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1267;Brusque ;Santa Catarina;SC;Profissional Liberal;08. 56 a 60 anos
1268;Brusque ;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1269;Blumenau;Santa Catarina;SC;Autonômo;05. 41 a 45 anos
1270;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1271;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1272;Brusque ;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1273;Joinville;Santa Catarina;SC;Autonômo;07. 51 a 55 anos
1274;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1275;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1276;Joinville;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1277;Brusque ;Santa Catarina;SC;Empresário;01. 18 a 24 anos
1278;Barra Velha;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1279;Blumenau;Santa Catarina;SC;Militar;03. 31 a 35 anos
1280;Joinville;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1281;Joinville;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1282;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1283;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1284;Blumenau;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1285;Barra Velha;Santa Catarina;SC;Militar;07. 51 a 55 anos
1286;Barra Velha;Santa Catarina;SC;Militar;05. 41 a 45 anos
1287;Brusque ;Santa Catarina;SC;Militar;08. 56 a 60 anos
1288;Joinville;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1289;Blumenau;Santa Catarina;SC;Militar;07. 51 a 55 anos
1290;Barra Velha;Santa Catarina;SC;Assalariado;07. 51 a 55 anos
1291;Barra Velha;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1292;Joinville;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1293;Barra Velha;Santa Catarina;SC;Militar;01. 18 a 24 anos
1294;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1295;Brusque ;Santa Catarina;SC;Funcionário Público;05. 41 a 45 anos
1296;Joinville;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1297;Brusque ;Santa Catarina;SC;Militar;03. 31 a 35 anos
1298;Blumenau;Santa Catarina;SC;Militar;03. 31 a 35 anos
1299;Barra Velha;Santa Catarina;SC;Funcionário Público;07. 51 a 55 anos
1300;Joinville;Santa Catarina;SC;Militar;02. 26 a 30 anos
1301;Joinville;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1302;Blumenau;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1303;Blumenau;Santa Catarina;SC;Assalariado;01. 18 a 24 anos
1304;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1305;Joinville;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1306;Barra Velha;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1307;Joinville;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1308;Barra Velha;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos
1309;Blumenau;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1310;Brusque ;Santa Catarina;SC;Militar;03. 31 a 35 anos
1311;Brusque ;Santa Catarina;SC;Empresário;07. 51 a 55 anos
1312;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1313;Barra Velha;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos
1314;Blumenau;Santa Catarina;SC;Autonômo;08. 56 a 60 anos
1315;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1316;Brusque ;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1317;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1318;Barra Velha;Santa Catarina;SC;Militar;04. 36 a 40 anos
1319;Barra Velha;Santa Catarina;SC;Militar;08. 56 a 60 anos
1320;Brusque ;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1321;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1322;Barra Velha;Santa Catarina;SC;Militar;04. 36 a 40 anos
1323;Blumenau;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1324;Brusque ;Santa Catarina;SC;Militar;06. 46 a 50 anos
1325;Brusque ;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1326;Blumenau;Santa Catarina;SC;Empresário;09. 61 a 65 anos
1327;Brusque ;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos
1328;Blumenau;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos
1329;Joinville;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1330;Joinville;Santa Catarina;SC;Militar;03. 31 a 35 anos
1331;Brusque ;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos
1332;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1333;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1334;Brusque ;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1335;Blumenau;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1336;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1337;Barra Velha;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos
1338;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1339;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1340;Blumenau;Santa Catarina;SC;Funcionário Público;04. 36 a 40 anos
1341;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1342;Brusque ;Santa Catarina;SC;Militar;04. 36 a 40 anos
1343;Blumenau;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1344;Blumenau;Santa Catarina;SC;Militar;01. 18 a 24 anos
1345;Joinville;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1346;Barra Velha;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1347;Barra Velha;Santa Catarina;SC;Funcionário Público;05. 41 a 45 anos
1348;Joinville;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos
1349;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1350;Barra Velha;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1351;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1352;Joinville;Santa Catarina;SC;Assalariado;06. 46 a 50 anos
1353;Barra Velha;Santa Catarina;SC;Militar;03. 31 a 35 anos
1354;Barra Velha;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1355;Brusque ;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1356;Brusque ;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1357;Joinville;Santa Catarina;SC;Profissional Liberal;07. 51 a 55 anos
1358;Joinville;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos
1359;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos
1360;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1361;Joinville;Santa Catarina;SC;Profissional Liberal;02. 26 a 30 anos
1362;Brusque ;Santa Catarina;SC;Funcionário Público;06. 46 a 50 anos
1363;Blumenau;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1364;Joinville;Santa Catarina;SC;Autonômo;05. 41 a 45 anos
1365;Blumenau;Santa Catarina;SC;Empresário;08. 56 a 60 anos
1366;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1367;Blumenau;Santa Catarina;SC;Autonômo;09. 61 a 65 anos
1368;Brusque ;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1369;Barra Velha;Santa Catarina;SC;Funcionário Público;08. 56 a 60 anos
1370;Joinville;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1371;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1372;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1373;Joinville;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1374;Joinville;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1375;Brusque ;Santa Catarina;SC;Empresário;04. 36 a 40 anos
1376;Blumenau;Santa Catarina;SC;Assalariado;04. 36 a 40 anos
1377;Brusque ;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1378;Barra Velha;Santa Catarina;SC;Militar;02. 26 a 30 anos
1379;Blumenau;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1380;Barra Velha;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1381;Blumenau;Santa Catarina;SC;Funcionário Público;07. 51 a 55 anos
1382;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1383;Joinville;Santa Catarina;SC;Empresário;02. 26 a 30 anos
1384;Brusque ;Santa Catarina;SC;Autonômo;02. 26 a 30 anos
1385;Barra Velha;Santa Catarina;SC;Aposentado;10. Acima de 65 anos
1386;Blumenau;Santa Catarina;SC;Militar;04. 36 a 40 anos
1387;Barra Velha;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos
1388;Joinville;Santa Catarina;SC;Autonômo;04. 36 a 40 anos
1389;Blumenau;Santa Catarina;SC;Assalariado;05. 41 a 45 anos
1390;Joinville;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos
1391;Joinville;Santa Catarina;SC;Profissional Liberal;04. 36 a 40 anos
1392;Joinville;Santa Catarina;SC;Profissional Liberal;01. 18 a 24 anos
1393;Joinville;Santa Catarina;SC;Autonômo;01. 18 a 24 anos
1394;Joinville;Santa Catarina;SC;Empresário;06. 46 a 50 anos
1395;Barra Velha;Santa Catarina;SC;Assalariado;09. 61 a 65 anos
1396;Blumenau;Santa Catarina;SC;Militar;04. 36 a 40 anos
1397;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos
1398;Barra Velha;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos
1399;Joinville;Santa Catarina;SC;Assalariado;02. 26 a 30 anos
1400;Joinville;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos
1401;Dourados;Mato Grosso do Sul;MS;Assalariado;09. 61 a 65 anos
1402;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;01. 18 a 24 anos
1403;Campo Grande;Mato Grosso do Sul;MS;Aposentado;10. Acima de 65 anos
1404;Dourados;Mato Grosso do Sul;MS;Militar;07. 51 a 55 anos
1405;Campo Grande;Mato Grosso do Sul;MS;Militar;05. 41 a 45 anos
1406;Dourados;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos
1407;Campo Grande;Mato Grosso do Sul;MS;Assalariado;02. 26 a 30 anos
1408;Dourados;Mato Grosso do Sul;MS;Assalariado;08. 56 a 60 anos
1409;Campo Grande;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos
1410;Dourados;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos
1411;Campo Grande;Mato Grosso do Sul;MS;Militar;02. 26 a 30 anos
1412;Campo Grande;Mato Grosso do Sul;MS;Assalariado;02. 26 a 30 anos
1413;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;08. 56 a 60 anos
1414;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;06. 46 a 50 anos
1415;Dourados;Mato Grosso do Sul;MS;Empresário;08. 56 a 60 anos
1416;Dourados;Mato Grosso do Sul;MS;Empresário;04. 36 a 40 anos
1417;Dourados;Mato Grosso do Sul;MS;Empresário;02. 26 a 30 anos
1418;Campo Grande;Mato Grosso do Sul;MS;Militar;09. 61 a 65 anos
1419;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;06. 46 a 50 anos
1420;Campo Grande;Mato Grosso do Sul;MS;Assalariado;02. 26 a 30 anos
1421;Campo Grande;Mato Grosso do Sul;MS;Assalariado;02. 26 a 30 anos
1422;Dourados;Mato Grosso do Sul;MS;Empresário;07. 51 a 55 anos
1423;Campo Grande;Mato Grosso do Sul;MS;Aposentado;10. Acima de 65 anos
1424;Campo Grande;Mato Grosso do Sul;MS;Profissional Liberal;02. 26 a 30 anos
1425;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;05. 41 a 45 anos
1426;Campo Grande;Mato Grosso do Sul;MS;Aposentado;10. Acima de 65 anos
1427;Dourados;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos
1428;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;08. 56 a 60 anos
1429;Dourados;Mato Grosso do Sul;MS;Empresário;05. 41 a 45 anos
1430;Dourados;Mato Grosso do Sul;MS;Militar;05. 41 a 45 anos
1431;Campo Grande;Mato Grosso do Sul;MS;Assalariado;09. 61 a 65 anos
1432;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;09. 61 a 65 anos
1433;Campo Grande;Mato Grosso do Sul;MS;Assalariado;02. 26 a 30 anos
1434;Dourados;Mato Grosso do Sul;MS;Empresário;06. 46 a 50 anos
1435;Campo Grande;Mato Grosso do Sul;MS;Assalariado;07. 51 a 55 anos
1436;Dourados;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos
1437;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;07. 51 a 55 anos
1438;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;02. 26 a 30 anos
1439;Campo Grande;Mato Grosso do Sul;MS;Profissional Liberal;09. 61 a 65 anos
1440;Campo Grande;Mato Grosso do Sul;MS;Aposentado;10. Acima de 65 anos
1441;Campo Grande;Mato Grosso do Sul;MS;Empresário;09. 61 a 65 anos
1442;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;02. 26 a 30 anos
1443;Dourados;Mato Grosso do Sul;MS;Militar;09. 61 a 65 anos
1444;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;07. 51 a 55 anos
